name,description,archetype,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
forex_short_trend_continuation__5m_europe__exit_trend,Forex short trend continuation [5m_europe] with trend-runner exits,entry_exit_family,,,,-146.17232,7,28.57143,0.49255,0.16126,0.35000,-20.88176,-0.26362,-0.30617,-0.90644,70.94045,-57.61064,1.23138,6.00000,trailing_stop,57.14286,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-146.17232,trend_flat_vol_low,compressed_range,-146.17232,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 7}","{""trend_flat_vol_low"": -146.17232148487153}","{""trend_flat_vol_low"": 0.4925509914210531}","{""trend_flat_vol_low"": 28.57142857142857}",,1,2.41000,-23.70000,long,26.11000,500,-168.34879,-458.24046,161.25054,0.23630,0.47048,79.20000,2,0.00000,7.54377,-58.28634,499.50000,0.00000,40.09796,-116.57268,0.00000,2,0.00000,0.00000,0,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
forex_short_trend_continuation__5m_europe__exit_fastfail,Forex short trend continuation [5m_europe] with fast-fail exits,entry_exit_family,,,,-112.17353,7,28.57143,0.56020,0.11217,0.35000,-16.02479,-0.22888,-0.24728,-1.00000,71.44047,-51.01089,1.40049,2.42857,structure_exit,57.14286,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-112.17353,trend_flat_vol_low,compressed_range,-112.17353,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 7}","{""trend_flat_vol_low"": -112.17352941190748}","{""trend_flat_vol_low"": 0.5601977459430226}","{""trend_flat_vol_low"": 28.57142857142857}",,1,2.41000,-23.70000,long,26.11000,500,-114.18085,-392.25207,158.14090,0.19884,0.43663,79.00000,2,0.00000,-26.45718,-62.78617,499.50000,0.00000,41.09800,-125.57234,0.00000,2,0.00000,0.00000,0,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_europe__exit_trend,Forex short breakdown momentum [5m_europe] with trend-runner exits,entry_exit_family,,,,-984.38477,39,20.51282,0.64541,1.00756,1.97500,-25.24064,-0.16837,-0.23336,-0.97700,223.96595,-89.55201,2.50096,8.58974,stop_loss,35.89744,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,-380.44308,trend_flat_vol_low,compressed_range,-603.94169,94.87179,0.00000,999.00000,"{""trend_flat_vol_low"": 37, ""trend_flat_vol_mid"": 2}","{""trend_flat_vol_low"": -603.9416892112496, ""trend_flat_vol_mid"": -380.4430764391749}","{""trend_flat_vol_low"": 0.7479027306520186, ""trend_flat_vol_mid"": 0.0}","{""trend_flat_vol_low"": 21.62162162162162, ""trend_flat_vol_mid"": 0.0}",,1,2.41000,-23.70000,long,26.11000,500,-1032.37241,-2406.90564,581.76382,1.46490,2.54829,84.80000,2,50.00000,1866.17205,650.77185,2.12334,1.19683,7819.13469,4555.68615,3.74956,34,1465.95021,2.09378,23,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_europe__exit_fastfail,Forex short breakdown momentum [5m_europe] with fast-fail exits,entry_exit_family,,,,-945.49356,14,21.42857,0.23940,1.00180,0.72500,-67.53525,-0.56157,-0.49655,-0.94380,99.19778,-113.00790,0.87780,5.14286,structure_exit,50.00000,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,-199.74194,trend_flat_vol_low,compressed_range,-745.75162,92.85714,0.00000,999.00000,"{""trend_flat_vol_low"": 13, ""trend_flat_vol_mid"": 1}","{""trend_flat_vol_low"": -745.7516168609216, ""trend_flat_vol_mid"": -199.74194086189644}","{""trend_flat_vol_low"": 0.2852300473879702, ""trend_flat_vol_mid"": 0.0}","{""trend_flat_vol_low"": 23.076923076923077, ""trend_flat_vol_mid"": 0.0}",,1,2.41000,-23.70000,long,26.11000,500,-982.20300,-1657.84854,-266.49419,1.07694,1.67773,98.40000,2,0.00000,1557.22458,-496.86645,1.85817,0.76978,-916.08275,4010.18008,3.46036,35,-995.32686,0.53254,40,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us,Forex trend continuation [5m_us],single,,,,-426.92236,6,16.66667,0.27253,0.43488,0.30000,-71.15373,-0.42119,-0.41428,-0.98171,159.93441,-117.37135,1.36264,4.33333,structure_exit,50.00000,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-426.92236,trend_flat_vol_low,compressed_range,-426.92236,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 6}","{""trend_flat_vol_low"": -426.92235923256726}","{""trend_flat_vol_low"": 0.27252716254551307}","{""trend_flat_vol_low"": 16.666666666666664}",,1,2.41000,-23.70000,long,26.11000,500,-404.08788,-1049.67553,240.75135,0.52228,1.05905,83.60000,2,0.00000,-183.38561,-171.96838,0.00000,0.00000,-82.98561,-329.24485,0.00000,1,-14.69190,0.00000,1,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
forex_range_reversion__5m_us,Forex range reversion [5m_us],single,,,,10916.27960,9,33.33333,18.30659,1.41666,0.45000,1212.91996,0.31581,7.87719,7.70567,3849.01269,-105.12641,36.61318,5084.44444,signal_exit,66.66667,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,10916.27960,trend_flat_vol_low,compressed_range,10916.27960,100.00000,1.00000,0.00000,"{""trend_flat_vol_low"": 9}","{""trend_flat_vol_low"": 10916.27960050309}","{""trend_flat_vol_low"": 18.306592485700058}","{""trend_flat_vol_low"": 33.33333333333333}",,1,2.41000,-23.70000,long,26.11000,500,10859.33573,-1019.85423,33947.88337,0.43511,1.07853,36.60000,2,0.00000,-555.38894,-227.84299,0.36404,0.49305,7345.10055,-475.40175,0.38269,19,-373.97545,0.25195,15,artifacts\research\usdjpy\candidates\forex_range_reversion__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_range_reversion__5m_us_5m_us_symbol_candidate_analysis.txt
forex_breakout_momentum__5m_us,Forex breakout momentum [5m_us],single,,,,6406.69698,58,37.93103,2.97184,1.16324,2.90000,110.46029,0.11649,1.05380,5.50764,438.89985,-90.25277,4.86301,633.86207,trailing_stop,29.31034,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,6277.86958,trend_flat_vol_mid,orderly_range,-347.41353,84.48276,0.95108,0.05534,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 49, ""trend_flat_vol_mid"": 8}","{""trend_flat_vol_high"": 476.2409216734671, ""trend_flat_vol_low"": 6277.8695847739355, ""trend_flat_vol_mid"": -347.4135262662098}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_low"": 3.370186472684803, ""trend_flat_vol_mid"": 0.4213805938383679}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_low"": 40.816326530612244, ""trend_flat_vol_mid"": 12.5}",,1,2.41000,-23.70000,long,26.11000,500,6131.09453,-1785.45544,20590.79491,1.15931,2.32620,30.80000,2,50.00000,405.89511,2202.15742,1.44991,2.41052,8118.86811,-929.18668,0.35482,23,16.09025,1.00790,28,artifacts\research\usdjpy\candidates\forex_breakout_momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_breakout_momentum__5m_us_5m_us_symbol_candidate_analysis.txt
forex_short_trend_continuation__5m_us,Forex short trend continuation [5m_us],single,,,,-204.46223,10,30.00000,0.56578,0.54833,0.50000,-20.44622,-0.24467,-0.28696,-0.37288,88.80234,-67.26704,1.32015,3.70000,trailing_stop,40.00000,1,0.00000,0.00000,trend_down_vol_low,orderly_trend,82.36740,trend_flat_vol_low,compressed_range,-286.82963,90.00000,0.22310,3.48232,"{""trend_down_vol_low"": 1, ""trend_flat_vol_low"": 9}","{""trend_down_vol_low"": 82.36740169862054, ""trend_flat_vol_low"": -286.8296288142169}","{""trend_down_vol_low"": 999.0, ""trend_flat_vol_low"": 0.39085078961492703}","{""trend_down_vol_low"": 100.0, ""trend_flat_vol_low"": 22.22222222222222}",,1,2.41000,-23.70000,long,26.11000,500,-232.88617,-597.59435,184.56443,0.34608,0.62496,82.40000,2,0.00000,14.83346,118.37004,499.50000,499.50000,-353.44603,0.00000,0.00000,0,236.74009,999.00000,2,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_trend_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_us,Forex short breakdown momentum [5m_us],single,,,,-810.51156,16,31.25000,0.35502,0.91274,0.82500,-50.65697,-0.40451,-0.36361,-0.88800,89.22657,-114.24040,0.78104,7.68750,stop_loss,31.25000,1,0.00000,0.00000,trend_down_vol_low,orderly_trend,-40.72220,trend_flat_vol_low,compressed_range,-491.24519,81.25000,0.00000,999.00000,"{""trend_down_vol_low"": 1, ""trend_flat_vol_low"": 13, ""trend_flat_vol_mid"": 2}","{""trend_down_vol_low"": -40.72219880471384, ""trend_flat_vol_low"": -491.2451934572671, ""trend_flat_vol_mid"": -278.5441648317681}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 0.47593695317398255, ""trend_flat_vol_mid"": 0.0}","{""trend_down_vol_low"": 0.0, ""trend_flat_vol_low"": 38.46153846153847, ""trend_flat_vol_mid"": 0.0}",,1,2.41000,-23.70000,long,26.11000,500,-793.98288,-1573.40196,9.90312,0.92544,1.60728,94.80000,2,0.00000,1794.00134,1165.98565,2.51052,1.51109,-773.80860,3837.29817,4.40778,19,-784.42481,0.50224,24,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_short_breakdown_momentum__5m_us_5m_us_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us__exit_trend,Forex trend continuation [5m_us] with trend-runner exits,entry_exit_family,,,,-366.92462,6,16.66667,0.41559,0.37488,0.30000,-61.15410,-0.30906,-0.35293,-0.97878,260.93060,-125.57104,2.07795,6.83333,stop_loss,33.33333,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-366.92462,trend_flat_vol_low,compressed_range,-366.92462,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 6}","{""trend_flat_vol_low"": -366.92462409574904}","{""trend_flat_vol_low"": 0.41559039190192054}","{""trend_flat_vol_low"": 16.666666666666664}",,1,2.41000,-23.70000,long,26.11000,500,-342.09022,-998.59123,402.86617,0.52206,1.09345,77.80000,2,0.00000,-184.38558,-171.96838,0.00000,0.00000,-22.98787,-329.24485,0.00000,1,-14.69190,0.00000,1,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us__exit_trend_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us__exit_trend_5m_us_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us__exit_fastfail,Forex trend continuation [5m_us] with fast-fail exits,entry_exit_family,,,,-491.91991,6,16.66667,0.22147,0.49687,0.30000,-81.98665,-0.50918,-0.47275,-0.99003,139.93517,-126.37101,1.10734,3.50000,structure_exit,66.66667,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-491.91991,trend_flat_vol_low,compressed_range,-491.91991,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 6}","{""trend_flat_vol_low"": -491.91990563075615}","{""trend_flat_vol_low"": 0.2214671870468414}","{""trend_flat_vol_low"": 16.666666666666664}",,1,2.41000,-23.70000,long,26.11000,500,-472.08532,-1079.44443,149.69776,0.54902,1.09730,90.20000,2,0.00000,-183.38561,-173.46832,0.00000,0.00000,-144.98327,-329.24485,0.00000,1,-17.69179,0.00000,1,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us__exit_fastfail_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_trend_continuation__5m_us__exit_fastfail_5m_us_symbol_candidate_analysis.txt
forex_range_reversion__5m_us__exit_quick,Forex range reversion [5m_us] with quick-fail mean reversion exits,entry_exit_family,,,,6276.35627,29,27.58621,5.93473,1.28358,1.45000,216.42608,0.16201,2.23704,4.88973,943.52891,-60.56548,15.57866,1136.72414,signal_exit,51.72414,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,6442.33919,trend_flat_vol_mid,orderly_range,-165.98292,96.55172,0.97488,0.02576,"{""trend_flat_vol_low"": 28, ""trend_flat_vol_mid"": 1}","{""trend_flat_vol_low"": 6442.339188423394, ""trend_flat_vol_mid"": -165.98292230263047}","{""trend_flat_vol_low"": 6.825468110842596, ""trend_flat_vol_mid"": 0.0}","{""trend_flat_vol_low"": 28.57142857142857, ""trend_flat_vol_mid"": 0.0}",,1,2.41000,-23.70000,long,26.11000,500,6167.56777,-1421.51921,20633.67084,0.71621,1.53917,36.00000,2,0.00000,-471.89209,-277.34113,0.35178,0.33606,758.82176,-476.40171,0.30615,19,-348.97640,0.26521,15,artifacts\research\usdjpy\candidates\forex_range_reversion__5m_us__exit_quick_5m_us_symbol_candidate_trades.csv,artifacts\research\usdjpy\candidates\forex_range_reversion__5m_us__exit_quick_5m_us_symbol_candidate_analysis.txt
