name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
eurusd_post_news_reclaim__15m_us__exit_trend,EURUSD post-news VWAP reclaim [15m_us] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__15m_us__exit_fastfail,EURUSD post-news VWAP reclaim [15m_us] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap,EURUSD breakout momentum baseline [15m_overlap],single,-7.28785,56,35.71429,0.84946,0.01165,2.80000,-0.13014,-0.06600,-0.08786,-0.62555,2.05618,-1.34476,1.52903,11.17857,stop_loss,33.92857,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1.84904,trend_flat_vol_mid,orderly_range,-6.26549,62.50000,0.16831,3.38851,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 5, ""trend_flat_vol_low"": 35, ""trend_flat_vol_mid"": 15}","{""trend_down_vol_high"": -1.1678030000000836, ""trend_flat_vol_high"": 1.8490367499993385, ""trend_flat_vol_low"": -1.7035967500010578, ""trend_flat_vol_mid"": -6.26548850000172}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 1.4387805607461872, ""trend_flat_vol_low"": 0.9262121984600681, ""trend_flat_vol_mid"": 0.6858112385758808}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 40.0, ""trend_flat_vol_low"": 42.857142857142854, ""trend_flat_vol_mid"": 20.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-6.91693,-9.26658,0.42551,0.41920,6.06768,-6.91148,0.50304,15,-9.55723,0.41267,12,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_overlap,EURUSD short breakdown momentum baseline [15m_overlap],single,-2.40482,121,38.01653,0.97079,0.00639,6.05000,-0.01987,-0.01218,-0.01572,-0.37616,1.73732,-1.09762,1.58281,8.39669,trailing_stop,27.27273,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1.95723,trend_flat_vol_low,compressed_range,-2.96538,80.99174,0.35650,1.51509,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 4, ""trend_flat_vol_low"": 98, ""trend_flat_vol_mid"": 17}","{""trend_down_vol_high"": -2.426536750000274, ""trend_flat_vol_high"": 1.95723274999946, ""trend_flat_vol_low"": -2.9653787500086604, ""trend_flat_vol_mid"": 1.0298592499993389}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 1.5630939006371996, ""trend_flat_vol_low"": 0.9547036734022489, ""trend_flat_vol_mid"": 1.0940256947085483}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 36.734693877551024, ""trend_flat_vol_mid"": 47.05882352941176}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.50084,-5.69388,1.04284,0.64582,2.21667,-0.19326,0.98739,23,-7.19441,0.58533,25,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__15m_overlap,EURUSD London range reclaim [15m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__15m_overlap,EURUSD London false-break reversal around prior-day and overnight levels [15m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap,EURUSD NY-overlap trend continuation [15m_overlap],single,7.93918,164,42.68293,1.08276,0.00117,8.20000,0.04841,0.02824,0.03480,6.78534,1.48380,-1.02050,1.45400,6.25610,take_profit,28.04878,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,10.32228,trend_flat_vol_low,compressed_range,-11.22917,71.95122,0.60372,1.08786,"{""trend_down_vol_high"": 1, ""trend_down_vol_low"": 11, ""trend_down_vol_mid"": 1, ""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 118, ""trend_flat_vol_mid"": 19, ""trend_up_vol_high"": 1, ""trend_up_vol_low"": 10}","{""trend_down_vol_high"": -0.48875300000006955, ""trend_down_vol_low"": -1.630473500000289, ""trend_down_vol_mid"": -1.8179747500001227, ""trend_flat_vol_high"": 2.625818249999506, ""trend_flat_vol_low"": -11.229172250006835, ""trend_flat_vol_mid"": 10.322278999998609, ""trend_up_vol_high"": 8.872185000000082, ""trend_up_vol_low"": 1.2852762499990245}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.848664693660267, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 2.1588850454088084, ""trend_flat_vol_low"": 0.8286700327374078, ""trend_flat_vol_mid"": 1.9668680998817853, ""trend_up_vol_high"": 999.0, ""trend_up_vol_low"": 1.2945886415217516}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 63.63636363636363, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 38.983050847457626, ""trend_flat_vol_mid"": 52.63157894736842, ""trend_up_vol_high"": 100.0, ""trend_up_vol_low"": 50.0}",trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-4.96234,-7.11029,0.68107,0.75254,9.41368,-7.20196,0.63846,26,-3.89796,0.87272,39,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
eurusd_ny_overlap_continuation_selective__15m_overlap,EURUSD NY-overlap trend continuation selective [15m_overlap],single,-16.44937,165,40.60606,0.85267,0.02332,8.25000,-0.09969,-0.05243,-0.05381,-0.70547,1.42092,-1.13929,1.24719,5.24848,take_profit,28.48485,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,11.43486,trend_flat_vol_low,compressed_range,-30.05463,69.69697,0.36262,2.62833,"{""trend_down_vol_high"": 1, ""trend_down_vol_low"": 13, ""trend_down_vol_mid"": 1, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 115, ""trend_flat_vol_mid"": 20, ""trend_up_vol_high"": 1, ""trend_up_vol_low"": 12}","{""trend_down_vol_high"": -0.48875300000006955, ""trend_down_vol_low"": 1.4028177499996595, ""trend_down_vol_mid"": -1.8179747500001227, ""trend_flat_vol_high"": -4.806340750000315, ""trend_flat_vol_low"": -30.054625500007, ""trend_flat_vol_mid"": 11.434863999998713, ""trend_up_vol_high"": 8.872185000000082, ""trend_up_vol_low"": -0.9915397500011677}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 1.1276155982622675, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.6067659795016008, ""trend_flat_vol_mid"": 2.091527507583752, ""trend_up_vol_high"": 999.0, ""trend_up_vol_low"": 0.8506665179665389}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 61.53846153846154, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 36.52173913043478, ""trend_flat_vol_mid"": 55.00000000000001, ""trend_up_vol_high"": 100.0, ""trend_up_vol_low"": 41.66666666666667}",trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-9.92614,-7.00658,0.42834,0.74743,8.28743,-12.77204,0.40086,25,-3.64109,0.87946,38,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation_selective__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation_selective__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__15m_overlap,EURUSD post-news VWAP reclaim [15m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},trend_flat_vol_high,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_overlap_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__15m_overlap_15m_overlap_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__exit_trend,EURUSD breakout momentum baseline [15m_overlap] with trend-runner exits,entry_exit_family,-4.96791,56,32.14286,0.89686,0.01024,2.80000,-0.08871,-0.04150,-0.06165,-0.48520,2.40004,-1.26759,1.89338,14.75000,stop_loss,35.71429,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1.84904,trend_flat_vol_low,compressed_range,-5.94349,62.50000,0.27999,3.21437,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 5, ""trend_flat_vol_low"": 35, ""trend_flat_vol_mid"": 15}","{""trend_down_vol_high"": 1.3121349999999312, ""trend_flat_vol_high"": 1.8490367499993385, ""trend_flat_vol_low"": -5.943490750001635, ""trend_flat_vol_mid"": -2.1855905000018607}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_high"": 1.4387805607461872, ""trend_flat_vol_low"": 0.7567404906297769, ""trend_flat_vol_mid"": 0.8880436404261404}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_high"": 40.0, ""trend_flat_vol_low"": 34.285714285714285, ""trend_flat_vol_mid"": 20.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-8.39689,-8.84159,0.31587,0.41117,6.18768,-9.58141,0.31107,15,-6.40730,0.56367,12,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__exit_fastfail,EURUSD breakout momentum baseline [15m_overlap] with fast-fail exits,entry_exit_family,2.84430,57,36.84211,1.06356,0.00904,2.85000,0.04990,0.02318,0.03556,0.31468,2.26647,-1.24310,1.82324,9.91228,take_profit,28.07018,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,8.87219,trend_flat_vol_mid,orderly_range,-9.29541,61.40351,0.56023,1.04770,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 5, ""trend_flat_vol_low"": 35, ""trend_flat_vol_mid"": 15, ""trend_up_vol_high"": 1}","{""trend_down_vol_high"": -1.087805000000169, ""trend_flat_vol_high"": 2.6090177499991927, ""trend_flat_vol_low"": 1.746316999998642, ""trend_flat_vol_mid"": -9.295412750001756, ""trend_up_vol_high"": 8.872185000000082}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 1.7553493839880603, ""trend_flat_vol_low"": 1.08420919693818, ""trend_flat_vol_mid"": 0.5226220188712032, ""trend_up_vol_high"": 999.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 40.0, ""trend_flat_vol_low"": 42.857142857142854, ""trend_flat_vol_mid"": 20.0, ""trend_up_vol_high"": 100.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-6.17195,-2.99553,0.48343,0.79509,5.18770,-5.81151,0.58214,15,0.98492,1.07663,13,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_overlap__exit_trend,EURUSD short breakdown momentum baseline [15m_overlap] with trend-runner exits,entry_exit_family,1.25193,119,35.29412,1.01488,0.00442,5.95000,0.01052,0.00579,0.00820,0.28305,2.03336,-1.09285,1.86061,11.79832,trailing_stop,34.45378,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,5.53805,trend_flat_vol_low,compressed_range,-4.51680,81.51261,0.54510,0.81559,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 4, ""trend_flat_vol_low"": 97, ""trend_flat_vol_mid"": 16}","{""trend_down_vol_high"": -1.7965525000003364, ""trend_flat_vol_high"": 2.02723099999933, ""trend_flat_vol_low"": -4.51680475000879, ""trend_flat_vol_mid"": 5.5380527499992125}","{""trend_down_vol_high"": 0.42208649148549615, ""trend_flat_vol_high"": 1.5952191030932517, ""trend_flat_vol_low"": 0.935218166967873, ""trend_flat_vol_mid"": 1.7000165617182514}","{""trend_down_vol_high"": 50.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 34.02061855670103, ""trend_flat_vol_mid"": 37.5}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-1.28419,-3.99887,0.90638,0.74160,5.02342,-1.18327,0.92652,23,-6.28445,0.59714,25,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_overlap__exit_fastfail,EURUSD short breakdown momentum baseline [15m_overlap] with fast-fail exits,entry_exit_family,4.09714,122,34.42623,1.05593,0.01026,6.10000,0.03358,0.02136,0.03072,0.39934,1.84171,-0.91568,2.01130,7.25410,structure_exit,28.68852,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,6.44205,trend_flat_vol_low,compressed_range,-3.84556,80.32787,0.63711,0.59695,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 4, ""trend_flat_vol_low"": 98, ""trend_flat_vol_mid"": 18}","{""trend_down_vol_high"": -1.5765580000002386, ""trend_flat_vol_high"": 3.0772047499993733, ""trend_flat_vol_low"": -3.8455627500083347, ""trend_flat_vol_mid"": 6.4420537499993}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 2.3061789358804834, ""trend_flat_vol_low"": 0.9336177366852363, ""trend_flat_vol_mid"": 1.5655092864834015}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 32.6530612244898, ""trend_flat_vol_mid"": 44.44444444444444}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,1.31582,-3.47393,1.10086,0.78170,9.34890,3.97664,1.32939,23,-6.52443,0.60046,25,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__15m_overlap__exit_trend,EURUSD London range reclaim [15m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__15m_overlap__exit_fastfail,EURUSD London range reclaim [15m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__15m_overlap__exit_trend,EURUSD London false-break reversal around prior-day and overnight levels [15m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__15m_overlap__exit_fastfail,EURUSD London false-break reversal around prior-day and overnight levels [15m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__15m_overlap__exit_fastfail_15m_overlap_symbol_candidate_analysis.txt
eurusd_ny_overlap_continuation__15m_overlap__exit_trend,EURUSD NY-overlap trend continuation [15m_overlap] with trend-runner exits,entry_exit_family,3.97395,161,35.40373,1.03734,0.00059,8.05000,0.02468,0.01290,0.01732,6.72315,1.93693,-1.02338,1.89269,10.92547,trailing_stop,37.26708,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,21.00062,trend_flat_vol_low,compressed_range,-6.70259,72.04969,0.54403,0.31916,"{""trend_down_vol_high"": 1, ""trend_down_vol_low"": 11, ""trend_down_vol_mid"": 1, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 116, ""trend_flat_vol_mid"": 18, ""trend_up_vol_high"": 1, ""trend_up_vol_low"": 11}","{""trend_down_vol_high"": -3.1086875000002676, ""trend_down_vol_low"": -6.340591250000254, ""trend_down_vol_mid"": -1.8179747500001227, ""trend_flat_vol_high"": -2.605805750000256, ""trend_flat_vol_low"": -6.702592500006568, ""trend_flat_vol_mid"": 21.000619249999087, ""trend_up_vol_high"": 2.9023342499999663, ""trend_up_vol_low"": 0.6466459999985807}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.4284086761004343, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.907075289947266, ""trend_flat_vol_mid"": 3.0554856357597733, ""trend_up_vol_high"": 999.0, ""trend_up_vol_low"": 1.1184428998749698}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 54.54545454545454, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 31.896551724137932, ""trend_flat_vol_mid"": 50.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_low"": 36.36363636363637}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-3.88737,-5.18659,0.72154,0.81824,6.35009,-2.65199,0.86394,26,-4.28917,0.86226,38,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__exit_trend_15m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_ny_overlap_continuation__15m_overlap__exit_trend_15m_overlap_symbol_candidate_analysis.txt
